STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510424 11:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510424 13:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510424 21:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510425 05:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510425 07:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510501 01:00,0.00,g, 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510506 08:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510506 09:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510506 11:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510506 12:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510506 13:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510506 15:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510506 16:00,0.05, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510506 18:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510509 16:00,0.07, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510509 17:00,0.06, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510509 18:00,0.09, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510509 19:00,0.07, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510509 21:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510510 00:00,0.05, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510510 09:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510515 01:00,0.06, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510515 02:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510515 04:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510515 05:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510515 06:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510515 07:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510515 09:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510515 10:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510515 11:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510515 14:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510515 17:00,0.25, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510515 20:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510516 01:00,999.99,a, 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510517 13:00,0.11,A, 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510518 14:00,0.07, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 01:00,0.11, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 02:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 05:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 06:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 07:00,0.06, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 08:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 09:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 10:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 11:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 12:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 13:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 14:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 15:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 16:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 17:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 20:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 21:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 22:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510521 23:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510522 01:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510522 02:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510522 03:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510522 08:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510522 17:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510526 17:00,0.05, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510531 21:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510531 22:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510531 23:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510601 00:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510601 01:00,0.05, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510601 02:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510601 03:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510601 04:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510601 05:00,0.05, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510601 06:00,0.06, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510601 07:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510601 08:00,999.99,a, 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510602 11:00,0.35,A, 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510602 19:00,0.06, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510602 20:00,0.09, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510602 21:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510602 22:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510602 23:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510603 01:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510603 02:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510603 03:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510603 06:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510603 07:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510603 08:00,0.06, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510603 09:00,0.07, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510603 13:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510603 17:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510604 19:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510604 22:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510604 23:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510605 02:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510605 06:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510605 07:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510605 13:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510606 17:00,0.07, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510606 18:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510606 19:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510610 13:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510610 15:00,0.09, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510610 16:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510611 06:00,0.13, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510611 07:00,0.12, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510611 08:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510611 10:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510611 12:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510611 14:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510611 16:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510612 22:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510613 12:00,0.09, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510621 19:00,999.99,a, 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510622 16:00,0.11,A, 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510627 16:00,999.99,a, 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510630 09:00,0.20,A, 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510701 01:00,0.00,g, 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510710 06:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510710 07:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510710 08:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510710 09:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510710 18:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510711 00:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510711 01:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510711 02:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510711 04:00,0.06, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510711 05:00,0.07, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510711 07:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510711 08:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510711 15:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510711 18:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510711 19:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510711 20:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510712 05:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510712 06:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510712 07:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510712 08:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510712 09:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510717 12:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510717 19:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510717 20:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510720 18:00,0.12, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510721 09:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510721 10:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510721 11:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510721 12:00,0.10, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510721 21:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510730 19:00,0.17, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510730 20:00,0.15, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510731 00:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510801 01:00,0.00,g, 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510801 13:00,999.99,[, 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510802 00:00,999.99,], 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510802 16:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510802 19:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510802 20:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510802 23:00,0.12, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510803 00:00,0.25, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510803 01:00,0.85, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510803 02:00,0.44, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510803 03:00,0.45, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510803 04:00,0.16, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510803 05:00,0.13, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510803 06:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510803 07:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510803 08:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510803 09:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510803 11:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510803 18:00,0.86, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510803 19:00,1.66, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510803 21:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510804 18:00,0.06, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510806 16:00,0.11, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510807 19:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510810 17:00,0.10, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510820 06:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510820 07:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510820 11:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510820 12:00,0.06, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510820 13:00,0.10, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510820 14:00,0.10, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510820 15:00,0.09, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510820 16:00,0.05, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510820 17:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510820 18:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510820 23:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510821 00:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510821 06:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510821 07:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510823 19:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510824 11:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510824 14:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510829 16:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510829 17:00,0.21, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510829 18:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510830 19:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510830 20:00,0.37, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510830 21:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510831 13:00,1.23, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510831 14:00,0.65, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510831 15:00,0.06, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510901 01:00,0.00,g, 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510905 19:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510906 21:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510920 20:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510920 21:00,0.05, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510920 22:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510920 23:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510921 00:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510921 01:00,0.07, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510921 02:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510921 07:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510921 08:00,0.06, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510921 09:00,0.08, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510921 10:00,0.11, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510921 11:00,0.21, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19510921 12:00,0.09, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511001 01:00,999.99,[, 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511004 15:00,999.99,], 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511004 21:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511004 22:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511004 23:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511005 00:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511005 01:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511005 02:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511005 03:00,0.05, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511005 04:00,0.09, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511005 05:00,0.12, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511005 06:00,0.08, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511005 07:00,0.15, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511005 08:00,0.18, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511005 09:00,0.12, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511005 10:00,0.19, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511005 11:00,0.21, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511005 12:00,0.15, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511005 14:00,999.99,a, 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511006 00:00,0.23,A, 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511006 03:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511006 04:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511006 07:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511006 08:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511021 03:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511021 04:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511021 05:00,0.05, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511021 06:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511021 07:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511021 08:00,0.06, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511021 09:00,0.11, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511021 10:00,0.09, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511021 11:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511021 12:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511021 13:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511021 14:00,0.08, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511026 08:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511026 09:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511026 10:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511026 11:00,0.06, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511026 13:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511026 14:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511026 15:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511026 16:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511026 19:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511026 20:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511026 21:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511026 22:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511027 08:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511031 23:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 00:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 01:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 02:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 03:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 04:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 05:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 06:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 07:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 08:00,0.07, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 09:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 10:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 11:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 12:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 13:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 14:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 15:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 16:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 17:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511101 20:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511104 19:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511104 20:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511104 21:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511104 22:00,0.08, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511104 23:00,0.08, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511105 00:00,0.09, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511105 01:00,0.05, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511105 02:00,0.05, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511105 03:00,0.07, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511105 04:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511105 09:00,0.02, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511105 10:00,0.05, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511105 11:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511115 21:00,0.04, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511116 02:00,0.01, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511201 01:00,0.00,g, 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511213 16:00,0.03, , 
COOP:050843,BOULDER 2 CO US,unknown,unknown,unknown,19511213 17:00,0.05, , 
